,album,album_id,artist,artist_id,duration_ms,id,name,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
497,GRRR! (Deluxe Version),3LcLR5Mpdj6C5jiaReLvDt,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,203053,1Kvjmr2oqZjzhryoEKzqij,"Paint It, Black",15,0.0625,0.471,0.75,0.00221,1,0.323,-10.877,1,0.089,159.038,0.61
498,Three Imaginary Boys,0jYmAPQezr1aG75KerJCdG,The Cure,7bu3H8JO7d0UbMoVzbo70s,155973,1QFh8OH1e78dGd3VyJZCAC,Boys Don't Cry,74,0.00517,0.462,0.836,0.0,11,0.18,-5.766,0,0.0621,168.766,0.671
499,A New Career in a New Town (1977 - 1982),6DcvIymXDe8sCD1u0fzi8J,Queen,1dfeR4HaWDbWqFHLkxsg1d,248720,40HGoSHn9gELCcJu8TLakq,Under Pressure - Single Version; 2017 Remaster,61,0.403,0.672,0.654,0.0,2,0.091,-9.053,1,0.0484,113.635,0.448
500,Second Helping,54V1ljNtyzAm053oJqi0SH,Lynyrd Skynyrd,4MVyzYMgTwdP7Z49wAZHx0,283800,7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,83,0.181,0.596,0.605,0.000331,7,0.0863,-12.145,1,0.0255,97.798,0.886
501,By the Way (Deluxe Edition),6deiaArbeoqp1xPEGdEKp1,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,216933,1f2V8U1BiWaC9aJWmpOARe,By the Way,74,0.0264,0.451,0.97,0.00355,0,0.102,-4.938,1,0.107,122.444,0.198
502,"Echoes, Silence, Patience & Grace",2ovXUTjkBkNlgAU7DTIxX9,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,269373,3ZsjgLDSvusBgxGWrTAVto,The Pretender,11,0.000917,0.433,0.959,0.0,9,0.028,-4.04,1,0.0431,172.984,0.365
503,Best Of You,6nf2P1xl5Z4qHdTAsdvo6B,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,256600,4nUM7pGcTUK2pY1d2LybrT,Best of You,57,0.00701,0.37,0.944,2.9e-06,1,0.135,-4.979,0,0.0767,130.315,0.345
504,ONE BY ONE,6mulYcpWRDAiv7KIouWvyP,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,262733,5vMDvp6nUnTYhl5NMpgOnL,All My Life,10,0.000194,0.582,0.597,0.000273,5,0.517,-5.671,1,0.0512,167.738,0.674
505,Silver Side Up,5HOTlQx62uQqxRvR1MVIzb,Nickelback,6deZN1bslXzeGvOLaLMOIF,223826,0F2nGhgFNlkVHm81zNEvW6,How You Remind Me,56,0.000954,0.447,0.766,0.0,10,0.113,-5.065,1,0.0313,172.011,0.574
506,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,334666,2aibwv5hGXSgw7Yru8IYTO,Snow (Hey Oh),79,0.127,0.432,0.895,1.16e-05,11,0.141,-3.682,1,0.0504,104.458,0.625
507,Finding Beauty In Negative Spaces (Bonus Track Version),59Tni3gA1OczshFWTMxmbo,Seether,6B5c4sch27tWHAGdarpPaW,193893,4eAwB5pnKFTmsgc3zWoYO0,Fake It,74,0.00131,0.615,0.949,3.04e-06,8,0.0585,-3.52,1,0.0549,131.985,0.586
508,A Beautiful Lie,2jPmk6qQzuY5AvKkZxMh7h,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,231533,1p1nO35bbi4ZlQgjIA4oa4,The Kill (Bury Me),66,0.0014,0.309,0.912,0.000271,4,0.582,-3.881,0,0.0646,183.035,0.302
509,Ocean Avenue,24IBCzEJlHBI0ioxlSuSPA,Yellowcard,3zxKH0qp3nBCuPZCZT5Vaf,198266,23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,73,3.43e-05,0.486,0.904,2.83e-05,6,0.0947,-3.751,0,0.0638,173.734,0.786
510,Three Days Grace (Deluxe Version),38pfSOHvxHqDWwDnjZ25U5,Three Days Grace,2xiIXseIJcq3nG7C8fHeBj,231480,6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,73,0.00461,0.498,0.83,0.0,6,0.139,-5.157,0,0.0421,89.342,0.453
511,Sam's Town,4o3RJndRhHxkieQzQGhmbw,The Killers,0C0XlULifJtAgn6ZNCW2eu,220426,70wYA8oYHoMzhRRkARoMhU,When You Were Young,75,0.000152,0.467,0.988,0.0484,11,0.28,-3.313,1,0.112,130.435,0.321
512,"All Killer, No Filler",2UCWsnmZEVg9HhnMeKTsim,Sum 41,0qT79UgT5tY4yudH9VfsdT,178266,4KacUpvbA3Mfo05gttTjhN,Fat Lip,73,0.000618,0.574,0.911,0.0,9,0.0769,-5.176,1,0.0715,98.075,0.573
513,"So Wrong, It's Right",7GcuimRczCCOblhJr0NgzD,All Time Low,46gyXjRIvN1NL1eCB8GBxo,182826,0J69x3mqm7U6tBPKsjpsWR,"Dear Maria, Count Me In",70,0.00725,0.465,0.896,0.0,2,0.206,-3.126,1,0.0795,181.014,0.569
514,Take Off Your Pants And Jacket,3nHpBmW5wJXGeC3ojBkpey,blink-182,6FBDaR13swtiWwGhX1WQsP,171600,2ydUT1pFhuLDnouelIv4WH,The Rock Show,69,0.000324,0.41,0.959,0.0,9,0.0766,-4.563,1,0.0869,193.155,0.83
515,By the Way (Deluxe Edition),6deiaArbeoqp1xPEGdEKp1,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,269000,3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,80,0.0179,0.618,0.938,0.0,9,0.167,-3.442,1,0.0456,91.455,0.875
516,Hybrid Theory,2pKw6GERJVAD61449B1EEM,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,216800,3tSmXSxaAnU1EPGKa6NytH,In the End,63,0.0103,0.542,0.853,0.0,3,0.108,-6.407,0,0.0498,105.256,0.37
517,All the Right Reasons (Walmart Exclusive Edition),74qGFpCx9XpFaZUnqqdDtb,Nickelback,6deZN1bslXzeGvOLaLMOIF,252040,3RlsVPIIs5KFhLFhxZ4iDF,Rockstar,71,0.0459,0.616,0.91,0.0,0,0.343,-3.004,1,0.0386,144.073,0.693
518,Meteora (Bonus Edition),0y13VbGddQ4azdVWakksAL,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,185586,0kO3njY9N1Rxgv27Ha1lLh,Numb,60,0.0046,0.496,0.863,0.0,9,0.639,-4.153,1,0.0381,110.018,0.243
519,Stadium Arcadium,7xl50xr9NDkd3i2kBbzsNZ,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,282160,10Nmj3JCNoMeBQ87uw5j8k,Dani California,76,0.017,0.553,0.865,1.05e-05,9,0.267,-4.751,0,0.0409,96.161,0.735
520,Holiday,1SPzhFzjXrz9OXLP2rKg1C,Green Day,7oPftvlwr6VrsViSDV7fJY,233026,5vfjUAhefN7IjHbTvVCT4Z,Holiday - Faded Ending,66,0.000138,0.538,0.884,0.0,8,0.466,-3.251,1,0.031,146.511,0.736
521,The Better Life,5gO2acKSOaJnP0Mcy8IpU6,3 Doors Down,2RTUTCvo6onsAnheUk3aL9,233933,6ZOBP3NvffbU4SZcrnt1k6,Kryptonite,78,0.00664,0.545,0.865,1.12e-05,11,0.168,-5.708,0,0.0286,99.01,0.543
522,American Idiot,5dN7F9DV0Qg1XRdIgW8rke,Green Day,7oPftvlwr6VrsViSDV7fJY,176346,6nTiIhLmQ3FWhvrGafw2zj,American Idiot,78,2.64e-05,0.38,0.988,7.86e-05,1,0.368,-2.042,1,0.0639,186.113,0.769
523,The Young and The Hopeless,5CTygC3aONv7l0klY4k3hc,Good Charlotte,5aYyPjAsLj7UzANzdupwnS,175093,0BRHnOFm6sjxN1i9LJrUDu,The Anthem,74,0.00666,0.494,0.939,0.0,1,0.139,-3.127,1,0.126,177.751,0.893
524,Phobia (Explicit Version),6yJdQMlMkfYJFiSsL6764c,Breaking Benjamin,5BtHciL0e0zOP7prIHn3pP,200546,5pvJ59i7JxylN8VB24xdMs,The Diary of Jane - Single Version,70,5.53e-05,0.374,0.961,0.0834,10,0.138,-4.421,0,0.0851,167.032,0.357
525,From Under The Cork Tree,5nkUSlIhtoJZMOUlB0sNCp,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,180266,0a7BloCiNzLDD9qSQHh5m7,"Dance, Dance",75,0.00494,0.616,0.961,0.0,11,0.078,-3.144,0,0.139,114.492,0.523
526,blink-182,6DMUAqxiFfLdqXv0vqcrQA,blink-182,6FBDaR13swtiWwGhX1WQsP,227240,1oTo3ijRbaDAtrjJrGAPSw,I Miss You,70,0.00136,0.659,0.778,6.79e-06,11,0.0841,-6.423,1,0.0379,110.022,0.623
527,"Rise And Fall, Rage And Grace",67v63ubEsvDUQkYMzI7A9t,The Offspring,5LfGQac0EIXyAN8aUwmNAQ,177826,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",78,0.00511,0.546,0.905,0.0,0,0.211,-3.103,1,0.0671,126.12,0.598
528,From Under The Cork Tree,5nkUSlIhtoJZMOUlB0sNCp,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,229093,2TfSHkHiFO4gRztVIkggkE,"Sugar, We're Goin Down",78,0.00898,0.499,0.824,0.0,7,0.163,-4.741,1,0.0794,161.977,0.699
529,RIOT!,3UoOO8m0oxxvUHXUKf3qcZ,Paramore,74XFHRwlV6OrjEM0A2NCMF,211520,3l9CW99AHtExIRV4hW2N5m,Misery Business,71,0.00272,0.517,0.906,9.26e-06,1,0.113,-3.677,1,0.0735,172.977,0.731
530,When The World Comes Down,3BCMpDOcQlbCZpf5vnTadZ,The All-American Rejects,3vAaWhdBR38Q02ohXqaNHT,213106,6ihL9TjfRjadfEePzXXyVF,Gives You Hell,72,0.0156,0.714,0.725,0.0,4,0.0726,-6.411,1,0.0402,99.988,0.59
531,"All Killer, No Filler",2UCWsnmZEVg9HhnMeKTsim,Sum 41,0qT79UgT5tY4yudH9VfsdT,207093,1HNE2PX70ztbEl6MLxrpNL,In Too Deep,74,0.000178,0.577,0.838,1.07e-06,9,0.0588,-5.793,1,0.0586,116.048,0.802
532,Infinity On High,0hHopYqXhuvYSHtVyrcb1g,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,203506,3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,76,0.00539,0.459,0.884,0.0,10,0.107,-5.005,0,0.0644,154.868,0.615
533,A Fever You Can't Sweat Out,2YeOhhJg3OWpN0F1VYPxtW,Panic! At The Disco,20JZFwl6HVl6yg8a4H3ZqK,187613,4bPQs0PHn4xbipzdPfn6du,I Write Sins Not Tragedies,75,0.0938,0.567,0.795,0.0,9,0.114,-4.985,0,0.134,170.06,0.635
534,The Black Parade,0FZK97MXMm5mUQ8mtudjuK,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,161920,7j31rVgGX9Q2blT92VBEA0,Teenagers,76,0.0506,0.463,0.857,0.0,4,0.184,-3.063,1,0.0632,111.647,0.856
535,Greatest Hits: God's Favorite Band,3id4t9IqRoB1f1smOERtrY,Green Day,7oPftvlwr6VrsViSDV7fJY,262333,5GorCbAP4aL0EJ16frG2hd,Boulevard of Broken Dreams,74,0.00552,0.496,0.682,2.94e-05,8,0.0589,-4.095,1,0.0294,167.06,0.474
536,NX Zero,36XdECqksmPP6MsEOjW6lG,NX Zero,1A3dFCPF68vh5lyxzBqLUH,204293,0OQUxQwNFjkClshgwHmzNJ,Além De Mim,53,0.00515,0.439,0.984,2.11e-05,8,0.258,-3.002,1,0.0902,180.011,0.526
537,Crush,0Q9SljCrM0CL0bR23MuP69,Bon Jovi,58lV9VcRSjABbAbfWS6skp,224493,0v1XpBHnsbkCn7iJ9Ucr1l,It's My Life,78,0.0338,0.537,0.903,1.53e-05,0,0.341,-3.997,0,0.0505,120.069,0.571
538,De Volta Ao Planeta,0j7IkGGOTpFMLIiLffhEkX,Jota Quest,5re6NsyXzHg6uvNimzQ3F6,253666,3KEE5WxY5SiX2pTG7rObOT,De Volta ao Planeta,49,0.00424,0.74,0.99,0.000794,9,0.336,-3.545,1,0.0762,108.12,0.567
539,Lavô Tá Novo,7l5adEpdeFHKUIJDnXhmSS,Raimundos,3CfJckVRuukdJSvK3r89yJ,251400,1yH1aRNG6SwZXE9RsN0qRy,Eu quero ver o oco,55,0.00231,0.669,0.96,0.0,7,0.104,-6.432,1,0.0606,121.273,0.58
540,Ilegal,6pAerrHuZXLpejX9btqZCf,Tihuana,6FvGIOpELnPLxPoyqotQ0Q,182106,4N8rEj0nz6oVhyv3aggHfP,Pula,47,0.0319,0.78,0.937,0.0,9,0.102,-4.108,1,0.147,137.156,0.935
541,Out Of Time (U.S. Version),4v5hSLj6ClyLqj2nnaPbfD,R.E.M.,4KWTAlx2RvbpseOGMEmROg,267733,74EV0g12ihUoOUXMprFpZB,Losing My Religion,24,0.0767,0.672,0.841,0.0,9,0.135,-5.992,0,0.0285,125.437,0.82
542,Bleed American (Deluxe Edition),2ZuFyQ3E5n1L0VA9iyH0YV,Jimmy Eat World,3Ayl7mCk0nScecqOzvNp6s,168253,3mcG2NI5G5vhrQtRda1YnA,The Middle,24,0.0424,0.629,0.897,0.0,2,0.263,-3.401,1,0.0483,161.944,0.93
543,(What's The Story) Morning Glory? [Remastered],1VW1MFNstaJuygaoTPkdCk,Oasis,2DaxqgrOhkeH0fpeiQq2f4,289560,0UvCh63URrLFcPkKt99hHd,Don't Look Back in Anger - Remastered,73,0.0708,0.327,0.938,3.79e-06,0,0.148,-3.237,1,0.0645,162.937,0.326
544,Led Zeppelin IV (Deluxe Edition),44Ig8dzqOkvkGDzaUof9lK,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,482830,5CQ30WqJwcep0pYcV4AMNc,Stairway to Heaven - Remaster,78,0.58,0.338,0.34,0.0032,9,0.116,-12.049,0,0.0339,82.433,0.197
545,O Samba Poconé,7evTWhFmwKyf1GXnLzos3p,Skank,4C4kpaAdp6aKSkguw40SsU,317400,7DoBn08dqKS9MmtZiZChVD,Garota Nacional,57,0.00396,0.86,0.768,0.000112,0,0.113,-5.087,1,0.0341,130.108,0.81
546,Audioslave,78guAsers0klWl6RwzgDLd,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,293960,3YuaBvuZqcwN3CEAyyoaei,Like a Stone,76,0.00797,0.614,0.568,0.0,7,0.0997,-5.477,0,0.0276,107.849,0.516
547,Ten,5B4PYA7wNN4WdEXdIJu58a,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,342653,5Xak5fmy089t0FYmh3VJiY,Black,74,0.323,0.36,0.684,0.0,4,0.34,-6.457,0,0.0308,77.15,0.2
548,Californication (Deluxe Edition),2Y9IRtehByVkegoD7TcLfi,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,329733,48UPSzbZjgc449aqz8bxox,Californication,81,0.0021,0.592,0.767,0.00165,9,0.127,-2.788,0,0.027,96.483,0.328
549,Rita Hits,7i4l4zXrbUuK3sL3K99J27,Rita Lee,7dnT2FUXhjirperXaH22IJ,127840,0rAX31FT5w3ZQbQMUSkxy8,Lança Perfume,58,0.0396,0.843,0.528,0.0202,4,0.0594,-12.88,1,0.0473,127.283,0.962
550,Bon Jovi Greatest Hits,0C8Poy7zwJ1kQh2sldyvHm,Bon Jovi,58lV9VcRSjABbAbfWS6skp,250626,7qQnBfwXrw2tZNFG4Uf57N,Livin' On A Prayer,19,0.0665,0.52,0.887,0.000179,0,0.186,-3.296,1,0.0349,122.528,0.793
551,Hot Fuss,4undIeGmofnAYKhnDclN1w,The Killers,0C0XlULifJtAgn6ZNCW2eu,222586,7oK9VyNzrYvRFo7nQEYkWN,Mr. Brightside,78,0.00108,0.33,0.936,0.0,1,0.0926,-3.66,1,0.0917,148.112,0.234
552,Raridade PluG,4RkKK2TlUV2Sya7L27XHSl,Defalla,6cV66nwEmSQpSEgfcTGHyg,196362,7K4wD19D9CN4UKC4kIR7Cy,It's Fucking Borin To Death,44,0.0761,0.678,0.954,3.3e-06,0,0.343,-9.763,1,0.0446,129.183,0.542
553,O Concreto Já Rachou,24C4G6Kc0eMOm7HxW2MTjB,Plebe Rude,2azqeHE13Y8hP8YAjew9zL,268200,0C71ubP3YGLAwOgUlbY3d0,Até Quando Esperar,54,0.000147,0.521,0.787,0.00214,2,0.258,-9.691,1,0.0364,94.1,0.651
554,Mamonas Assassinas,5Bt5FYi2uicM6ryvNqKUzI,Mamonas Assassinas,5Q9RKJrjHdfpWVxzv45XTJ,248266,0TXRO7qVCw0UOSkCPxWvUM,1406,55,0.0347,0.746,0.665,0.0,9,0.0806,-10.154,1,0.133,92.37,0.777
555,Admirável Chip Novo,6t9HEcqxPe5dsIlHyYwATK,Pitty,2dmQ0vMD3THLMcz7DsvfaT,212720,57wrj5gmY8aZA4YBmqfitc,Teto de Vidro,57,0.0161,0.635,0.926,0.0,1,0.0999,-2.687,0,0.03,95.97,0.336
556,Nova Bis - Blitz,5E4mboMBKFPpPQC0SOgRnN,Blitz,1POsQml4E21Ku75BirHFMQ,202133,5uIKGh0ysPZDJEYadog5em,Você Não Soube Me Amar,54,0.421,0.691,0.631,3.51e-06,0,0.317,-13.112,1,0.188,134.611,0.821
557,Titãs,43lQwQI0K0tnOb1noQa3qm,Titãs,2euX7vCVnJy3TVEGfc0RCl,176560,6uUORbJHSVvBoX6qp9cDda,Sonífera ilha,52,0.294,0.619,0.809,6.65e-06,9,0.0378,-7.782,0,0.029,146.627,0.937
558,Lado B Lado A,3I1bOo70cU0y7PprxCGgAs,O Rappa,1A5QJAC1vdhbhPE25Q0x0f,247600,2tBah0hzCdsafd4fNkjRaM,Me deixa,60,0.00826,0.635,0.836,5.72e-06,7,0.0624,-6.217,0,0.0517,118.187,0.336
559,Capital Inicial Multishow Ao Vivo,77YPXxIzAzRD1vXMF3JQQJ,Capital Inicial,4Z0yuwHVJBROVZqFpTIr0d,193066,4ZwJyjq0p2Di0QAtC84Xum,Independência - Ao Vivo,48,0.00895,0.395,0.966,0.546,2,0.98,-4.194,1,0.0688,146.966,0.353
560,(What's The Story) Morning Glory? [Remastered],1VW1MFNstaJuygaoTPkdCk,Oasis,2DaxqgrOhkeH0fpeiQq2f4,258773,5qqabIl2vWzo9ApSC317sa,Wonderwall - Remastered,79,0.000452,0.378,0.896,0.0,2,0.194,-4.066,1,0.0407,174.302,0.469
561,Procedimentos De Emergência,7GLScSMFnFQlbvNcnjTfPn,Hateen,4KDa0GMe5CxKSxEGtGFkxk,189893,5z0JPdPkqXWxGDT8jypnQm,1997,0,0.0461,0.693,0.619,0.00661,3,0.179,-3.765,1,0.0332,123.198,0.716
562,Ira! e Ultraje a Rigor ao Vivo no Rock in Rio,3hpNAkLhoGQK9NRL7cgSEx,Ira!,7L5YQQJPL1wrmrdigJavV7,247013,5WNKAbOTfyJA1OVYLa2WI7,Envelheço Na Cidade,52,0.0187,0.405,0.93,0.000216,2,0.356,-5.573,1,0.0722,127.336,0.432
563,Bohemian Rhapsody (The Original Soundtrack),6i6folBtxKV28WX3msQ4FE,Queen,1dfeR4HaWDbWqFHLkxsg1d,354947,3z8h0TU7ReDPLIbEnYhWZb,Bohemian Rhapsody,74,0.287,0.39,0.397,0.0,0,0.207,-9.963,0,0.0513,144.031,0.246
564,Bohemian Rhapsody (The Original Soundtrack),6i6folBtxKV28WX3msQ4FE,Queen,1dfeR4HaWDbWqFHLkxsg1d,268703,6Am82YdURCRXRvoVUObzzG,Love Of My Life - Live At Rock In Rio,66,0.807,0.228,0.563,8.63e-06,2,0.809,-11.962,1,0.0953,111.7,0.0713
565,Maxximum - Engenheiros Do Hawaii,3ePjMurEXpW2HunSQ691h9,Engenheiros Do Hawaii,0GNq4xh8uFCyihPurnunf7,226226,7snTtI9vvIKkdWshtDg2od,O Papa é Pop,46,0.377,0.606,0.72,0.0,5,0.161,-7.085,1,0.0317,113.31,0.866
566,Bohemian Rhapsody (The Original Soundtrack),6i6folBtxKV28WX3msQ4FE,Queen,1dfeR4HaWDbWqFHLkxsg1d,244484,6suU8oBlW4O2pg88tOXgHo,Under Pressure - Remastered,68,0.395,0.672,0.699,0.0,2,0.094,-7.831,1,0.0475,113.737,0.46
567,18 Anos Sem Tirar,4dj0J2lfr4n7lnHB8TFKrI,Ultraje a Rigor,3zkkrMSBLHuTKMI6I3fDWi,328200,5nmZphahF6kJccNSECTPpX,Nós Vamos Invadir Sua Praia,0,0.000502,0.292,0.98,0.00126,4,0.988,-5.588,0,0.225,167.889,0.517
568,rearviewmirror (greatest hits 1991-2003),1G1R5dY01DSyti3NaWnOp3,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,196666,4ekUwwCPIKT1ef5GllLSk1,Last Kiss,58,0.336,0.618,0.741,0.0,7,0.103,-5.18,1,0.0277,112.029,0.722
569,Rappa-Mundi,49Wb8WyRUtoyKKO01HkRzI,O Rappa,1A5QJAC1vdhbhPE25Q0x0f,239533,1r1GzEVVA4fm9XVUfgc7TR,A feira,55,0.0012,0.713,0.886,7.32e-06,7,0.0496,-7.75,1,0.0412,97.983,0.9
570,"Preço Curto, Prazo Longo",2hLNxoJZ5kZoBEX0XGBRNu,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5,252226,0AsfpL8bzbmEyJsfbPPYnj,Zóio De Lula,67,0.122,0.682,0.674,7.06e-06,8,0.0612,-3.595,0,0.0803,152.132,0.883
571,A Arte De Cazuza,1D4lMnP5npjJzw9GRtQMJi,Cazuza,1PwOU6fFbmaGkK3wkbb8fU,222200,3ZRWcArefd1sfpdw5icCM7,Exagerado,58,0.104,0.669,0.581,0.17,7,0.209,-8.786,1,0.0308,136.443,0.719
572,Radio Pirata Ao Vivo,5Ke99MN8fbp22N3XHf5g3S,RPM,7lfmakKFOeQWdUrbmVK6EQ,223733,4tjmnH63AMBjaPdtHOpq4Q,Alvorada Voraz - Ao Vivo,56,0.0733,0.469,0.87,0.0124,2,0.796,-5.093,0,0.031,134.577,0.5
573,Felicidade Instantânea,15QTzalN0YZeDIfLswmG5a,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP,198000,7ATfTQCF4OGSY91yKk42km,Um Minuto Para O Fim Do Mundo,63,0.00423,0.406,0.973,0.0,0,0.127,-2.794,1,0.0502,126.282,0.728
574,20 Grandes Sucessos De Raul Seixas,1HuPsuxRE5XbqcAmVhFJrU,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu,288933,1DYzTTaSD8KsmzedIuZTO7,Gita,50,0.0599,0.494,0.691,0.00633,9,0.0649,-7.233,1,0.0368,111.176,0.722
575,Detonautas (Nova Versão),2Xa25OvfD52APxPX8QP9mJ,Detonautas Roque Clube,5AlUDdksfPP7l4Qm22MJA9,209173,6Sk1mETx99njkPH3MIRTn3,Quando o sol se for,61,0.000217,0.431,0.848,3.11e-05,11,0.0934,-5.522,0,0.0457,163.139,0.806
576,Biquini Cavadão : Vol. 2 (1985 - 2007),51TE344wnfOslGPa3068V6,Biquini Cavadão,7E5dcvoiZra9wwBuXYAYTw,209666,0X1PXRbOJ1xfC8S3LyR5dG,Vento Ventania,1,0.151,0.795,0.837,4.65e-06,11,0.167,-5.073,1,0.0408,98.003,0.972
577,Alívio Imediato,0dyMqHNaT5bnOLZDtlKySZ,Engenheiros Do Hawaii,0GNq4xh8uFCyihPurnunf7,439360,57Mkqk39rzo7yzUNrhU87A,Infinita Highway,50,0.145,0.396,0.948,1.98e-05,9,0.753,-5.654,1,0.051,156.599,0.518
578,O Tempo Nao Pára - Cazuza Ao Vivo,1nRfWfuGGTM4V9llyaBPEP,Cazuza,1PwOU6fFbmaGkK3wkbb8fU,279893,1cR9jucvwVM7XQPKNp5QQo,O Tempo Não Pára,1,0.0343,0.358,0.766,0.0,2,0.983,-9.715,1,0.0603,76.904,0.362
579,Synchronicity (Remastered),28eOriEfl7IGbQDNvWIWXK,The Police,5NGO30tJxFlKixkPSgXcFE,253250,5C0LFQARavkPpn7JgA4sLk,Every Breath You Take - Remastered 2003,31,0.543,0.82,0.452,0.00294,1,0.0701,-9.796,1,0.0348,117.401,0.74
580,Vamo Bate Lata - Paralamas Ao Vivo,5GPYtaYhd3sbK7Ti5iAhSj,Os Paralamas Do Sucesso,7EM9m7HOXxVgP9oEpDDv70,298106,7u2dLvfzLcIBdTtswsaL7i,Lanterna Dos Afogados - Ao Vivo Em São Paulo / 1994,49,0.00228,0.464,0.653,0.741,11,0.37,-12.153,1,0.0279,107.392,0.373
581,84 94 - Volume 1,7ve69fgxLJKauNa5cGelKV,Titãs,2euX7vCVnJy3TVEGfc0RCl,237106,11kmPqb02yGcZtLilUoHMd,Marvin,54,0.215,0.586,0.699,1.65e-06,9,0.939,-8.952,1,0.087,167.341,0.729
582,Maior Abandonado,6k3oXZh66IHJ9EznRhC9kR,Barão Vermelho,5zq0SGWxrmzpTSXkBEQzMj,213933,0SrDqCmn2ClzEzNkAZYc2Y,Bete Balanço,61,0.416,0.782,0.705,0.00179,11,0.0743,-9.16,0,0.038,116.967,0.902
583,"Lobão Elétrico Lino, Sexy & Brutal (Ao Vivo em São Paulo) (Deluxe Version)",6rY8hNeiFiLeVWBKIVRhBa,Lobão,3LWCuB9QxDmpLhhGwqU04N,219788,5AIDH1U10jI781nzQBN8L4,Me Chama (Ao Vivo) - Deluxe Version,1,0.137,0.43,0.776,0.00046,2,0.804,-5.563,1,0.0412,105.076,0.491
584,Acústico (Ao Vivo / Remastered),0TcjNekoKeMNRoKZYestuT,Os Paralamas Do Sucesso,7EM9m7HOXxVgP9oEpDDv70,256466,0EH1ecgo60jEA3mzeF3XqL,Caleidoscópio - Ao Vivo,54,0.256,0.566,0.499,0.00109,7,0.696,-11.196,1,0.0696,176.057,0.515
585,Building The Perfect Beast,2x1s5aVQ01ylPs5nUdeA2i,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,288733,4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,77,0.546,0.522,0.559,0.00565,6,0.188,-13.641,1,0.0387,176.894,0.908
586,Billy Idol,5ebh0MxkqELmk50xHj2b4k,Billy Idol,7lzordPuZEXxwt9aoVZYmG,252200,1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,69,0.0133,0.673,0.814,0.00293,9,0.343,-5.411,1,0.0367,147.193,0.728
587,A Céu Aberto (Ao Vivo),2oX5IyR0rz8gSsEMRdv8Ju,Nenhum De Nós,3bKO3mmizIpDdwNVdp96B9,275879,1ySOA3lnaN6Jhx9fSLFoAB,Camila Camila - Ao Vivo,52,0.0617,0.53,0.871,0.00442,7,0.893,-5.945,1,0.0342,146.004,0.666
588,Acústico (Ao Vivo),7mgNhvsT5RpvIoq8q2DHFI,Cássia Eller,10naVTwNjE50daQVrN0bXh,240799,2PIHTeccvbpmrSeYrlWkfx,Malandragem - Ao Vivo,61,0.281,0.673,0.921,0.0,0,0.768,-6.532,1,0.101,135.261,0.761
589,The Captain And Me,0M2KWMbvY5x1sUnIKNpyUt,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,195306,7cy1bEJV6FCtDaYpsk8aG6,China Grove,68,0.319,0.623,0.91,0.000448,9,0.081,-8.448,1,0.0384,145.624,0.745
590,Mais Do Mesmo,5d6gRjFshFVzeNcEiX7HGX,Legião Urbana,6tw6EpC9RgmSRZiZg0n22t,271173,6HwYipccSCGfJfsr2RQSGi,Eduardo E Mônica,55,0.464,0.675,0.529,0.00027,9,0.118,-9.598,1,0.0346,79.246,0.569
